Content,Label
"RT @PPQSI_: Warna langit menjadi kelam, Kufah menjadi lautan Luka dan duka.
Mulai malam ini hati para pecinta retak, memikul sedih dan pilu…",4
"@loveinpeaceee @ehmahgerd @ardianpancaa Mungkin sebagai penekanan bahwa AG tidak menunjukkan gejala trauma terhadap aktivitas seggs sebagaimana yg lumrahnya dialami *seorang korban pelecehan*

Tapi q setuju, gak mesti segamblang itu juga bisa sbnarnya",4
"@CeritaPuspa Satu penghinaan dapat berapa rupiah? Minta maaf tak kena hukum dan denda? Ganti akun, menghina lagi, dapat rupiah lagi, minta maaf lagi, akhirnya meninggal dunia......",1
@tanyakanrl Pelecehan teros,1
"Ini yg heboh anak umur 15thn sdh melakukan hub seksual cm pura2 kaget kan? 

Trus apa pentingnya udh 5x, 10x, ngapain kayak gt2 diberitain. Giliran urusan selangkangan aja pada getol bgt.",1
"@sobatarifgagak @iimfahima tapi welcome to wkwkland.

hukumnya, hs dengan perempuan di bawah umur melalui bujukkan walau laki lakinya pun di bawah umur juga, itu bisa ditindak sbg pelecehan thd perempuannya. bedanya anak laki2 ini ga bakal dapet sanksi tambahan jika perempuannya luka secara fisik.",4
"@finskk @tanyakanrl @DivHumas_Polri @TMCPoldaMetro pak tlonglah, masa kasus pelecehan kyk gni di spelein sih? cuma krna gaada bukti si korban lagi tlnjang, si tersangka di bebasin gt aja?",1
"Ga heran kasus pelecehan seksual thdp anak marak bgt, wong difasilitasi gini �

Sakit jiwa lo semua anjingggg",1
"@sosmedkeras Menurut gue ya, sebenernya pergaulan anak jaman sekarang itu udah jauh lebih wild, udah gak kaget kalau semisalnya tau umur segitu udah ngelakuin hubungan seksual soalnya ya emang banyak, dan ini biasanya juga ada yang sama-sama mau",1
@sagogoy_ @tanyakanrl @ListyoSigitP pa emang kasus pelecehan harus ada bukti telanjang bugil dulu ya baru di proses ? Kalo gini masyarakat harus minta bantuan hukum ke siapa ????,1
"@ahmad21ok @Reiza_Patters @KPK_RI berulang kali secara tegas mengatakan Ganjar Pranowo tidak terlibat kasus E-KTP.

Jadi sudahi kebisingan kalian yang tidak beralasan.
Ayo mana suaranya..
Kasih FAKTA koq malah diam.

https://t.co/pL1ijpWE0J https://t.co/NDYT71Zvan",1
"@finskk @tanyakanrl kaya gatau polisi aja bang, mereka kalo gada duit ga jalan, in this case, kasus pelecehan udah ada bukti tp menurut mereka kurang soalnya mereka jg mau nyetok alias bajingan kabeh og ancen",4
"RT @PreciosaKanti: Saya tetap Ganjar Pranowo. 

————————-
(Terlalu riskan menyerahkan Indonesia  pada mereka yg sedang dan pernah satu bari…",1
"@18fesss Ini udah ga manusiawi manusia nya. Di tempat gue kita ngobrol emamg frontal tp sorry ga ada sampai pegang2 kaya gitu. Bahkan nyolek pun ngga. Mending run deh. Asli takut banget. Udah main tangan, pelecehan juga�",1
Ini fix pelecehan soalnya gw sempet riset soal budaya org tibet soal cium mencium bibir(sekedar bersentuhan) tapi gada yg menjelaskan soal hisap menghisap lidah. Apalagi ke anak kecil � https://t.co/r8IzzPpLSz,2
"Inilah knp gw males mau open up soal pelecehan ke ortu gw wkwkk

Gw yakin jg mereka bakal nyepelein kayak gini https://t.co/JuQLhZLViF",1
"Negara gak kenal itu, negara gak kenal konsen hubungan seksual orang diatas 19 tahun dengan dibawah 19 tahun, bagi negara itu pemerkosaan https://t.co/72ek1D4R5r",2
"@tanyakanrl kenapa ya yg katanya pelindung rakyat di wakanda ini tugasnya kurang cepet? selalu aja nunggu viral baru bertindak. anjing emang pelaku pelecehan kenapa g di tembak mati aja si bangsat, gmna trauma para korban? mana hukuman buat pelaku pelecehan g seberat itu lagi",1
"@worksfess lingkungan, atasan tapi dia malah bilang adminnya gak ada kerjaan, tapi giliran bawaan dia gak pernah disalahin. ditambah PELECEHAN S3KSU4L��",1
"@tanyakanrl harusnya ga perlu nunggu korban tgl 11 Maret � ada kemungkinan korban uda kena mental duluan, malah takut buat nglapor � sedih bgt mau nglapor berbau pelecehan selalu ribet",1
"@tanyakanrl Pelecehan seksual harusny masuk Delik Biasa, bukan delik aduan jadi tidak perlu korban yg di rugikan harus melapor (ga tau klo berubah lagi ini aturan), jadi harusny bisa di proses walaupun bukan orang yg ada dalam vidio itu melapor. Untuk bukti kan udah jelas ada di Hp pelaku.",1
"Ente jangan terlalu yakin Rud,
Ibu Ketum PDIP gak mau korbankan anaknya demi orang lainnya. Ganjar gubernur 2 periode tidak ada prestasinya zero prestasi/minim bingitz. Mendingan Mbak DR (HC) Puan Maharani, S.Sos yang jadi capres PDIP, karena ini kesempatan yang tepat kapan lagi https://t.co/ztJg4LzAou",4
"@tanyakanrl indo mah demokrasi akal akalan aja aslinya komunis, alias pemerintahan ga mau di kritik. selalu bilang anak bangsa harus bisa kasih saran buat kemajuan, giliran anak bangsa coba saran dll eh di anggap penghinaan ��� cakeuuupppp",4
"@ardianpancaa bisa diadili seadil adilnya. Udh jd korban, mau mati pula masa mau diem aja saat dituduh pelecehan sexual. Agnes gak pantes dibuka sex recordnya tapi itu dibutuhkan demi korban. Korban ini udh mendapatkan rasa sakit yg lebih sakit dr dibocorkannya sex record Agnes.",1
"@tanyakanrl emg dsrnya pikirannya kotor manada jg maling yg mau ngaku yg gini2 malah dbebasin hahaha emg udh d dukung ya pelecehan seksual kaya sepele amet, ksian yg jd korban trauma bgt psti perna mikir ga si",1
"@18fesss Laporin ke bos atau bagian HR. Jelasin sebaik yang kamu bisa. Kalo gak ada follow up atau tindakan dari laporanmu, mending cabut. Jangan menoleransi lingkungan yang penuh pelecehan kayak gitu. Bahaya.",1
"@ardianpancaa No panca. U get what you paid. 

Emg tabu. Harusnya ga etis dsb. Tapi harus dilakukan karna ada tuduhan pelecehan sexual terhadap korban yg koma dan hampir MATI. Kalau km jd ortu korban atau jd korban. Pasti pengen semuanya terbuka agar kamu yg udh gak berdaya senggaknya",1
"@sbyfess Bener anjir � apalagi pernah jadi korban pelecehan dari kelas 5SD, terus takut dibunuh, dimutilasi, ditipu, dirampok, diculik, dihilangkan, takut keluarga kepikiran nyariin dan kehilangan akuuuu. Pokoknya takut ketemuan sama orang asing sejujurnya teh.",1
@dylananakgaul penghinaan terhadap pacar sya inih,1
"Sebagai seseorang yang digroomed berkali kali dan dapat pelecehan seksual berkali kali pas kecil, gua pengen ngomong suatu fakta simple soal groomers tp nanti kalian kebakaran jenggot wkwk",4
"RT @ehmahgerd: @ardianpancaa @inemnextdoor Kalau basis tabu sih akan besar ruangnya untuk censorship. Dibuka 5x berhubungan itu kan, sbg su…",1
"Duh!Kenang masa kuliah di Masjid UGM, alih-alih dapat simpati Ganjar Pranowo malah dirujak netizen - Lombok Insider #ganjarpranowo  https://t.co/ZnpGUqDhCb",4
Baru pagi udh kek anjing aja,1
@KaelTommm @kinerdjoy @agniashost @heyiniwulan @recehtapisayng Lo yang sampah anjing,1
"@tanyakanrl w pernah ada diposisi itu nder dan sebaiknya sih lebih ikhlas aja lagian itu kan hal normal dan wajar, walaupun susah ngelewatin fase itu tapi w bisa survive 

tapi yang paling bener mah putus aja kontol cinta cinta tai anjing",1
"haduh ada aj masalh, but gpp. lo semua lo masalah, gwe stronk anjing https://t.co/uPhAvr07A4",1
Gua lagi belajar biar ga sumbu pendek tapi tuhan ngirimin manusia kaya elo pagi2 di hidup gua anjing banget���,1
Maybank memang anjing dari dulu,1
"RT @BudTeguh: Abraham Samad ini juga MEMBOCORKAN hasil Pemeriksaan punya Anas Urbaningrum (Sprindik)
Dan Terbukti bersalah ditetapkan oleh…",3
@itsmejune_ @kegblgnunfaedh Mati aja lu anjing,1
anjing gojlang kitu goblog,1
kawanku tiba" overprotektif smua gini knp anjing?!,1
Seminggu ini knp sih. Anjing bgt rasanya,1
"@MatthewShanmu10 Padan muka. Beringat sikit bila jadi anjing politik ini. Bukan semua benda kena jadi hero. 24jam menyebarkan fitnah,siap menghina lagi. Semoga Reza rest in peace dalam penjara.",1
"@kochengfs �: tolong woy! Aku dipegang-pegang!
�: Loh kok maen ditidurin aja
�: Pelecehan! Bool aku kok ditusuk sih! https://t.co/53h4nd8KO3",4
keliatan bgt anjing boti problematik https://t.co/sGNF2pg3HE,1
"@CeritaPuspa Nyakitin mana saar anjing rijik dibui preet.... Wkwkwkwk... 
Katanya habib jumbo cucu nabi, kok diusir dari arab.... Jumbo hoaxnya... ����",1
kayak urus aja hidup lu anjing,1
"RT @iimfahima: 1. Orang-orang yang merasa paling agamis, justru orang yang bikin orang lain males beragama dengan bener. 

Lha klakuannya a…",4
@papa_loren Ngeles ngeles tai anjing,1
"@18fesss Lu gue rukiah lama2. Putusin tlol ngapain ngejar2 cowok kek anjing begitu astaga harga diri wahai perempuan dimana harga dirimu? Ydah tau layak gitu masih mau? Kamu bego atau tlol siih. Dia itu red flag, mau udah kenal keluarga kek mau udah tunangan kek putusin dia manipulatif",1
yailaaaa segala ga di bawa lg anjing,1
@azzvamethh anjing lah,1
kayak gaada orang lain aja anjing https://t.co/UPoljydei9,1
@sapphireclear_ apasi tu orang anjing,1
Manusia bodoh. Kenapa kau sepak anjing tu? Sepatutnya kau tembak je https://t.co/qOEsYuOixq,1
"@radenrauf good rekening si, ini mh mana udh ga good looking,ga good rekening, nyakitin. alah anjing",1
benci bgt gua di giniin anjing,1
Ditroll anak anjing https://t.co/ehglILkLaR,1
punya mantan kaga danta pisan anjing,1
"“jangan, si anjing lagi jelek” wkwkwk samgat anjing sekali",1
GA SIH GA SEMUA TAPI ANJING BENER DI GUE https://t.co/7Hv25ENAQN,1
@tanyarlfes anak anjing nge chat nya jam 1 lagi,1
RT @takebyul: @sbyfess halah perempuan udh jadi mayat aja masih bisa jadi korban pelecehan seksual kok. laki klo punya opini jelek mending…,1
Apa ini anjing wkawkawka tolol dah... https://t.co/X1TeRbVqUB,1
pdhl biasa aja anjing,1
Semua hal ga berjalan gatau dah kontol banget anjing,1
"RT @CherylTanzil: Lagi, “polisi moral” yang tidak punya moral, main hakim sendiri. Ini masuk ranah pidana penganiayaan dan pelecehan. Mohon…",4
@narenndrra anak anjing.,1
ANJING bener-bener dua menit lg kereta gw jalan. imagine the rush �,1
Rasa gk enakkan sma org itu anjing bnget,1
@einafir anjing,1
@taehygung ngeri pacarnya anjing,1
Anjing tu kena samak lah jahanam https://t.co/cUKrZ0mWfY,1
"anjing kenapa sih gua cmn pgn menikmati kasur aja pls hr ini,kenapa tb2 info ada kelassssss fakkk ����",1
Pas sange kek anjing emg https://t.co/63G75cljv8,1
"@sosmedkeras Kalo sampai dikasih tuh BPKB, nanti artinya akan nemu istilah ""nolong anjing kejepit"". Yg namanya jaminan, pasti akan disita lalu dilelang kalo yg peminjam nunggak hutangnya/ hutang sampai macet. Hati2..",1
"giliran gue udh mimpi alias tdr, ni driver sfood baru ada, UDH MAU 2 JAM ANJING GUE NUNGGU",1
yAALLAH GUA BACA APA PAGI PAGI ANJING https://t.co/HqyQ9AGi8r https://t.co/RUPfjykYk4,1
"@undipmenfess tau dah tu, berisik bgt anjing",1
AH ANJING GABISA PAKE FILTER LAGI UDH ANJING BABI MONYETTTTTTT adalah nama" hewan��,1
BENER ANJING GUE SAMPE NGEPRINT COKKKKK MANA BUREK BANGET PAS DI GOOGLE TETEP GUE PRINT AJA BODO AMAT���� https://t.co/X8dfbuvx3v,1
anjing gw kena spoiler don't lie�,1
"@injokeerr @Umar_Hasibuan__ Tapi ada yg lebih bangsat, malah playing victim.
Membalikan fakta.
Ya cewe kaya gini, Karena cowo nya gini lah, gitu lah.
Malah jadi seolah cowo yg salah

Anjing anjing.",1
"Kalau memang benar ko bgtu karna ko istri kena pelecehan, tra usah banding nnti ko mati masuk surga juga kok wakwak � https://t.co/iLPHZyhJQi",1
"@WidasSatyo @PartaiSocmed Asli nih rakyat buta banget anjing masalah proyek ini, sekarang baru sadar tapi apa mau dikata, dah jatuh ke lubang �",1
@taehygung pacar anjing,1
anjing knp sentuh sentuh ak,1
"@YatiNuu @msobri99 HABIS COLMEK YAAA...??
COBA KLO LO TAU ANJING ANUS YOHANES BERPESTAI 
APA PUNGSI TUGU BAMBU MESUM....",1
@UseerlD @kompascom halah anjing bacot,1
@hourlycutek gajelas anjing,1
hidup kl gk sedih ya sedih banget anjing,1
"Kyk monyed anjing pagi pagi, minimal waras dikit lh",1
@cuctting kn anjing inisial A��,1
@kopieemanis Anaknya jd tuyul perusahaan kok bangga � padahal cape bgt anjing,1
capek bangett anjing,1
anjing ah,1
GUA GASUKA YA LEE JENO APA MAKSDNYA FLYING KISSS GITU GUA SALTING ANJING GUA GABISA SVSHSHgsga,1
chan loh diem aja anjing. kasian dia habis digigit kutu kasur malah dituduh tanpa bukti https://t.co/osNKqGNW7F,1
kamu banyak bacot ya anjing,1
"@Toulipes_ @AREAJULID kakak ku juga adalah korban pelecehan sewaktu kecil krna samasekali tidak ada sex edu, pelecehan yg dilakuin sama adek dari orangtua aku sendiri.
kakakku baru cerita pas dia udah lulus SMA dan prepare buat married, kejadian pelecehannya pas masih sekitaran 5 tahun.",1
@Sibajul2 @Hasbil_Lbs anjing memang negara ini. kontol lah semua.,1
APAAAN SI ANJING GUA SGA APA DIH YAALAH APAA SIH GEMES BGTTCDBSHSHHS https://t.co/y0D8ojNcSQ,1
sakit bangett anjing,1
prim bnr bnr lu kakak lu bunting anjing https://t.co/TjJTzw7xup,1
"Lu ngomong apaan anjing ����������������� 

Setelah asmarakebiri WKWKWKWKWKWWKWKW orang demen banget vikinisasi dah https://t.co/s3TBVXQQiZ",1
@gelasmekidi @kneandraz GUE TERLAMBAT ANJING,1
ANJING FAKK UDH LAH AJG GUA PASRAH SAMA MATMIT TOL,1
@hjoohyun Memang anjing,1
@erigiho ANJING,1
@taehygung pacarnya cem anjing�,1
"yang aku sebel tu dia kek ""yaudah aku afk aja"" LAH ANJING MAKSUD LU???? KLO KGK BISA MAKE WANWAN MAH MENDING CARI HERO YANG LAIN ANJRITTTTTTT, mana bego bgt pula hadehhh fakyu.",1
anjing bgt,1
@taehygung pacarnya anjing,1
"RT @tattyhassan: “Cukup, anjing, cukup. Jangan buka aib aku di twitter lagi” https://t.co/SrWsacn7d6",1
Lah iya baru sadar selama ini gua tuh kena pelecehan verbal dan pemaksaan yah. Gila baru sadar gua,1
Bisaan smpe kebawa mimpi anjing,1
@pandji Saatnya katakan rezim anjing?,1
RT @twtcctv: Sial lah anjing �� https://t.co/kkB2Nxr9B2,1
Pagi2 kalo udah ngos2an ending nya ketinggalan kereta tuh rasanya anjing bgt,1
"@gindha_ansori DASAR ANJING PEMERINTAH LAMPUNG,,",1
pagi anjing,1
@oemjioemji @pengarang_sajak Lo itu yg PKI. PKI teriak PKI anjing lo. Tunggu aja ntar pas jadi biar Lo makin kejang2,1
@nctzenbase Anjing,1
@Taeyungn ini looks terganteng dia anjing,1
"((kasih aja)) doa minta itu rumah lo nder gila kali ya, rumah impian lo mau diambil gitu aja, minimal bilang ""tinggal disana sementara kan kosong"" LAH INI MINTA ANJING MINIMAL TAU DIRI LAH SAT https://t.co/8P8UPgnu4r",1
"@gindha_ansori Kritik masalah internal yg terjadi di pemerintahan lampung baik dari segala aspeknya,tapi kok yg dibuat laporan penghinaan suku!? Gimana lu ini bro!?",1
"Maaf ya, pulakkkk dah. Dari kecik belajar anjing dan babi haram disentuh. Cuma nya anjing bukan najis berat. Tetiba umur 2++ ni nampak tweet macam ni. Adoiii. Aku yg ilmu tak banyak ni berasakan, agama islam ni boleh tukar tukar ikut zaman ke? https://t.co/3Ovd4q9KEP",1
"@PWillardi @TxtdariHI Tapi lebih parah dsana sih, klo dsini kan masih verbal klo dsana udh main fisik, bahkan smpe pelecehan",1
@jokowi Jgn jadi anjing nya Amrik! Datang cuman meronrong hasil bumi Indonesia!,1
bener bener ye si dito kalau ga anjing ya anjing bgt������ https://t.co/zDmslRwmRv,1
Depan kamu kek anjing gitu? https://t.co/IRhm3JzJuu,1
"@MohSholikn10183 Ini satu penghinaan yg luar biasa bagi aku dan se umur hidupku 
Cebong aja gk ada yg bilang aku kena gangguan psikis ...
Ini kau dah melampaui batasan dan terlalu kurang ajar",1
Anjing betul siapa yang buat lagu raya remix ni,1
@blinkmf buka gemboknya @jungkooklalala cupu amat lu anjing,1
"@aegyichenle orang2 kayak gini tuh mesti di basmi kayak ga ada dn lain aja, lo kalo gasuka gue misuh gini blok aja anjing bangsat juga lo gue liat2",1
@pannkpop lh si anjing kan fans’nya yg up sendiri dan diramain sama solo stan https://t.co/1eRJYcmCmu,1
"@aegyichenle tai lo, gue cuman ngungkapin kekeselan gue ya anjing, lo yang norak",1
besok cok ternyata lomba nya anjing osis gajelas infonya,1
"@MichelAdam9191 Para kafir harbi, para pemakan anjing dan babi takkan pernah mengerti !",1
@soulpotraie gausah berlagak lu anjing,1
@Miduk17 Sangat bodoh kalau Mega calonkan Ganjar kenapa ga Puan Maharani itu tanda trah Sukarno akan luntur,1
gajelas banget anjing,1
@tanyakanrl lah anjing,1
"@sbyfess Iya memang, temen ku sering marah marah ke suaminya, sampe suaminya sebel dan mau pergi dari rumah trus temen ku malah ngomong ""anjing lu ya"" � tapi udah baikan kok sekarang, emosi sesaat tapi yo nganyeli ancenn",1
terus skrg disuruh lg ke sana gue udah blg gabisa... bisa ga ttdnya digital aja... tetep mau ngotot ke kampus nyuruh gue lg anjing https://t.co/tKvAGMxNO3,1
@soulpotraie karna diputusin tbtb anjing lu,1
081399441815 Fitri safiselling anjing penipu https://t.co/U3J8jhWimm,1
RT @halupulisi: ya allah jauhkan aku dari org2 yg cuma buang2 waktu aja anjing,1
@GOAL_ID Aguero semenjak pensiun kok kayak anjing ya,1
"@Hazriel18 @tanyakanrl ketimbang ngomentarin NU mending you ngurusin korban korban ramalan telapak tangan you yg you arahin ke hal hal seksual

Noh udah pada speak up",1
"@moonareas hah, sinting anjing",1
@cuddbler apa anjing!,1
"kbf 2 kimia elin
15 menit bengong
15 menit sok2an ngerjain
15 menit inget bbrpa trs ngerjain
5 menit terakhir lupa nebelin pensil sambil fafifu wasweswos anjing",1
ANJING PINDAH KELAS JELEKKKK BANGET GAMAUUUU������������,1
"@ImminentDangers Ooh bangga dgn ras itu harus, kalau pribumi Indo jilat2 barat itu mah bukan anjing (anjing binatang setia &amp; terhormat) tapi kecoa got, sampah peradaban",1
@soulpotraie gua cuma sekali sisanya elu y anjing,1
masi cakepan anjing gua drpd sender sc yg ngehate https://t.co/UO6Rigdhvz,1
Peluh dah leleh leleh hahahahhaha anjing,1
@sosmedkeras GA GITU ANJING,1
"@sbyfess kunci nya di perempuan ??? kunci nya di otak lo goblo bgt sih kalo ga sangean ga bakal kejadian pemerkosaan dan pelecehan, control your kntl njir cewe udah nolak pun tetep tenaga nya gedean cowo, banyak kasus cewe dibunuh karna pemerkosaan. kek hewan aja lama2 manusia sangean nih",1
"@jehaayaaaaa @AREAJULID Bener, kalo korban kejahatan seksual dimana dia mengalami itu bukan atas kehendak pribadi ya bakalan gua support untuk speakup dan masih dukungan
kalo ini? sorry BIG NO, she just stupid",1
@asahhique Lawak anjing,1
"GUE UDAH BAYAR LEBIH ANJING, YAKALI GUE DISURUH NUNGGU DI PASAR TOLOLLLLLLLL. JAUH GOBLOKKKKKK",1
"kenapa iniii... 
perasaan gua gaenak banget anjing",1
"@nezlynda @tanyakanrl baru tau sumpah � tp iya sih klo soal dijagain, emg tkut ada yg berbuat mesum jg � ga enak ya jd cewe, smpe akhir hayat pun msh ada kemungkinan jd korban pelecehan �",1
Shoppe kenapa anjing g bisa liat pesanan,1
why is token listrik mahal anjing,1
ANJING SALAH MILIH JURUSAN,1
"apaansi anjing gajelass di pikir gua ga sakit kali kali ya dengernya, gua kesel banget ah bangke, gila lu",1
Anjing.... Dah hujan... Tiba-tiba sange.... Bangsat..,1
@asazaidy_ @jeffrazi Bukti kna bwa g polis buat report n suh lawyer buat keje..bila kita dah ada akta gangguan seksual di pejabat mudah skit tambah ada bujti..setakat bg HR..kena lk bos..tk jd apa la jwb dia,4
semoga lo mati ya anjing,1
"@detikcom Manusia manusia biadab, moralitas mereka lebih rendah dari tai anjing. �",1
@votrehaine ANJING EMOSI,1
DEMI APAPUN GUE KESEL BGT ANJING VON RICHTER LO BABI ANJING BEDEBAH BANGSATTT,1
"ANJING NIH SI ICOH KNP DIKASIH TAU SIH, BIARIN AJA NAPE CUMAN BEDA 1 NOMOR DOANG AH BGST",1
18 tahun gua hidup gini bgt anjing,1
@hijellyaa anjing DIEM LU AHHHHHHHHH,1
Ribet banget anjing,1
"Ih anjing typing gua cringe bngt kalo diliat² lagi. Sok kayak cewek au, ew",1
Kenapa sih semua orang lelet anjing,1
@kompascom Licik anjing.. kedonyan kok ngunu bgt,1
"Sering dijajanin aja tetep ngeluh fitnah gapernah dijajanin lah anak""nya pada pelit lah, anjing kalo bukan ortu sendiri gw jahit tuh mulut gw muakk mukutnya gak pernah berkata benar sukanya fitnah mulu",1
"@amertaonly @miya_itsme @tanyakanrl beradab"" tai anjing, gue jg males beradab kalo yg lebih tua kyk gt",1
"hati hati deh lu semua , ni anak anjing bulan puasa malah ada nyebar nomor sampe org chat gini, gua sumpahin ga berkah dia puasa. sialan https://t.co/OqKjGDmuBZ",1
Pagi2 mo ngamuk sumpah kek menidng gua beli bubur ayam anjing,1
ribet bgt si anjing,1
wkwk masih sakit hati sama playlist yg direport sama manusia manusia anjing itu. ckck. Demi Allah gak bakalan gue lupain.,1
"Tapi… apa semua ni tanda? Kebesaran Tuhan? Rencana Allah?Wkwkakandalnsalanlalzamql kontol. 

Ak nya aj yg kek anjing. Jgn bawa2 takdir.",1
@0xpinnluffy anjing,1
fakyu anjing https://t.co/LiKTmskf5U,1
@m4retha aku ”anjing” user�� https://t.co/3SsXWmhPuv,1
Abis diupdate ke MIUI 14 kamera depannya jadi kadang bisa dibuka kadang ngga anjing!,1
Pagi2 lagi ��‍♀️ tunggu aku sampai hospital satgi aku terjai depan muka pulak. Anjing betui https://t.co/F1AAXEw4WW,1
"kesabaran ku yg setipis tisu dibagi 2 could never be a socmed admin, kek anjing ternyata bentukan orgtu beda beda ya, mau ku balas nnti viral gak ku balas geram",1
"@MurtadhaOne1 @KomnasPerempuan Saya gak berani buka videonya.

Tolong diproses hukum orang-orang jahat ini apapun agamanya. 

Astaghfirulloh. Bukan ko Allah, ndak berhak ko hakimi manusia, lupa ko ada wanita yang ngasih minum anjing kehausan dan masuk surga tanpa hisab? 

Antum ini semua beragama pakai apa?",1
@soulpotraie LU ANJING,1
"“ Bau busuk apa ini ?! ” 

“ Enak aja bau busuk, lu tuh yang bau busuk.” 

“ Terus kenapa bau baju lu kayak bau susu busuk ? ” 

“ Lu tuh emang pengen di hajar ya, tadi ngatain gua bau busuk sekarang ngatain Feromon gua bau busuk, maju lu anjing.” (tangan mungil itu siap memukul-",1
"@moonareas ih kaya anjing banget yang begini, dia yg bikin baper dia juga yang ninggalin duluan",1
pm kontol susah bgt anjing,1
"@BTSTrendSongs Otw setan banget mreka itu
Ujung2nya army katany nyenggol dlu 
Pdhal situ dh kayak anjing menggonggong melulu kyk blum di ksih makan tuannya",1
"Buat moa yang masih stay sama anak-anak thank u� but buat lu yang ninggalin anak-anak, jauh-jauh lu anjing gausah balik lagi bangsat!!! https://t.co/jdwVFbAf7S",1
AKHH KONTOL. dah 2 hari kena limit anjing.,1
@soulpotraie YA SEBUT SIH ANJING,1
@soulpotraie BUKAN GUA KAN ANJING?,1
anjing bener benr kangen hanbin w nabgis apa ua,1
Sodara kek anjing semua,1
anjing pungli dimana-mana,1
cok gua pengen tau nama lu anjir.... gua jskskskskdkd lucu bgt anjing lu ah,1
"@Kosim__ Pada pilpres 2019 orang ini menjadi musuh kubu Prabowo sekaligus musuh umat Islam garis lurus krn pelecehan dan hinaanya, bahkan sampai detik ini, tp entah kenapa Koq bisa bergabung dan diterima oleh Prabowo. Cukup tau bagaimana kualitas manusia ini. https://t.co/PAaKSVZBDG",4
"fanbase dirusuhin playlist fanbase direport, salah banget kyknya suga rilis lagi ��. Tuh playlist sampai hilang judul sama fotonya gara2 direport sama solo stan anjing.",1
Anjing dah ahh bisa buat belanja bulanan ini mah,1
@moviemenfes wkwkwk nder�� endingnya emang anjing,1
anjing kok jelek ada logo capcutnya,1
anjing pagi pagi dapet info nyebelin,1
"pls akun ini jangan di lock lagi Elon sayangkuh, ini akun banyak nyimpan materi utbk. APALAGI AKUN KEMAREN ANJING asuk",1
"Selama ini gw kira yg sering promo dagangan shopee di kolom reply barang jualannya sendiri
Ternyata afiliate anjing disrespect",1
"@winterfoodies trus jennie dihujat padahal yg kepleset jempol nya bapak thv� aku tuh seneng tp pas liat hujatan fandom nya langsung kek apasih anjing, kek butuh belaian nih fandom",1
forget it mereka mn peduli yang penting ngedefend � padahal gak ada yang perlu di defend anjing gue gak pernah sekesel ini sama fandom sendiri,1
"@Hasbil_Lbs LBP Anjing gak punya otak dasar JANCUK...
https://t.co/OgYJdr9jLJ",1
@ricecakekw anjing loe,1
"pede banget lo anjing wkwkwk udah koar-koar salah orang, ngentot",1
"atas, kalo habis disapa biasa gw bales ""bacot anjing"" https://t.co/z965NwqZxa",1
@oemjioemji @pengarang_sajak Bangkrut apaan di tangan Jokowi.....sirik lu anjing Yaman,1
"@Yuaznying Ngakak anjing. Yg pasti skrg kagof yg terakhir, soalnya yg jd pcr gw sampe tua kagof doang�",1
@arielaprian @horikoshit @fajarnugros WKWKWK ANJING @rizikramadhan @setoprastya komentarnya?,1
@westmalek @Hussamuddin mak kau dulu kongkek dengan anjing ke tu yang dapat kau ni,1
Bacot bgt anjing pagi2 bikin ksel aja gaya ngomongnya ituloh sombong taitai,1
"@The_RedsIndo Di tipu terus dah jadi fans club ini, anjing emang",1
"@istriiiiitae_ @tanyarlfes Tolol goblok, taehyung ngerokok dihujat abis2an ya terbukti ada fotonya dia ngisep anjing. Gak kayak kaum lu, asbak model marble ae lu fitnah jadi nark***, menurut lu aja mana yg lebih gak waras?? Lagian sebelum idol lu si jungkok jadi BA, emang fandom siapa yg paling sering+",1
Ni klo gwi nam mati dari awal udah daah happy ending nih anjing,1
@Lzeonard Anjing penjaganya bapak kost gue.,1
Tolol anjing pen gua tampol.,1
ANJING ANJING ANJING BANNER RAIDEN DAPET BANNER CYNO DAPET EH INI BANNER NAHIDA JUGA DAPET COK��,1
@jepansg anjing sender lu maju kita ribut sini babi,1
@cancy emang anjing kali orang itu.,1
@mirzalaza @twtcctv dorang kejar tu bukan nak gigit. just nak kejar je. kalau anjing yg nak gigit tu dorang takkan kejar lama. dorang terus speed up and gigit mcm tu.,1
"@mibnusafari @anasurbaningrum Hahahaha,..kasihan deh lu itu anak yatim tapi kelakuannya macam anjing ��",1
ngantuk bgt anjing sehari cm tidur 3 jam apa kaga tipes gua,1
"� lo pernah ga sih, kaya? bener' fell harder sama virtual (?) without having. aduh anjing anjing bisa strees gua cok",1
ngantuk bgt anjing,1
"""Jean, coba mikir: Orang divaksin, kena COVID; Orang nggak vaksin, juga kena COVID, tapi vaksin tetap berguna &amp; disarankan karena persentase peluang kena COVIDnya lebih rendah. Kenapa logika ini tak dipakai untuk hal seperti penghindaran pelecehan seksual, pencurian, dll.?… https://t.co/ozAaGT9l3Y",4
@_MbakSri_ Pelecehan terhadap kaum hawa sangat haram bagi manusia normal,1
@mediocrickey terserah gua anjing!,1
anjing mual gw https://t.co/DXSU0ZsrZS,1
Cokkk garuda go around krn ada anak anjing masuk runway� https://t.co/8B2gErTkqp,1
Sebab apa? Sebab bodoh sgt. Anjing.,1
Gua lebih benci ma elu si mas anjing,1
Manusia bangsat bajingan anjing babi binatang. Halal digebukin sampai cacat. Jgn sampai mati https://t.co/xu1OhohwhR,1
